[0.000001] 19(name=0, level=0) initalization
[0.031917] 95(name=32 level=2) sending reject to q=76 with ds=-1
[0.031917] 37(name=32 level=2) received test from 98 with level=2 name=32
[0.031919] 65(name=32 level=2) received test from 97 with level=2 name=32
[0.031920] 76(name=32 level=2) received accrej from 66 with ds=-1
[0.031921] 89(name=32 level=2) sending test to 46 with level=2 name=32
[0.031922] 84(name=32 level=2) sending test to 49 with level=2 name=32
[0.031923] 65(name=32 level=2) sending reject to q=97 with ds=-1
[0.031923] 37(name=32 level=2) sending reject to q=98 with ds=-1
[0.031925] 22(name=32 level=2) received accrej from 58 with ds=-1
[0.031925] 76(name=32 level=2) sending test to 67 with level=2 name=32
[0.031927] 33(name=32 level=2) received test from 48 with level=2 name=32
[0.031931] 22(name=32 level=2) sending test to 67 with level=2 name=32
[0.031931] 51(name=32 level=2) received test from 73 with level=2 name=32
[0.031932] 73(name=32 level=2) received test from 55 with level=2 name=32
[0.031934] 33(name=32 level=2) sending reject to q=48 with ds=-1
[0.031935] 89(name=32 level=2) received test from 81 with level=2 name=32
[0.031937] 73(name=32 level=2) sending reject to q=55 with ds=-1
[0.031937] 51(name=32 level=2) sending report to 0 with bestWt=100000
[0.031942] 89(name=32 level=2) sending reject to q=81 with ds=-1
[0.031944] 46(name=32 level=2) received accrej from 70 with ds=-1
[0.031949] 46(name=32 level=2) sending test to 71 with level=2 name=32
[0.031953] 98(name=32 level=2) received accrej from 67 with ds=-1
[0.031959] 98(name=32 level=2) sending test to 71 with level=2 name=32
[0.031966] 92(name=32 level=2) received accrej from 58 with ds=-1
[0.031973] 92(name=32 level=2) sending test to 59 with level=2 name=32
[0.031975] 66(name=32 level=2) received test from 83 with level=2 name=32
[0.031981] 42(name=32 level=2) received test from 19 with level=2 name=32
[0.031983] 81(name=32 level=2) received accrej from 84 with ds=-1
[0.031983] 66(name=32 level=2) sending reject to q=83 with ds=-1
[0.031986] 42(name=32 level=2) sending reject to q=19 with ds=-1
[0.031990] 81(name=32 level=2) sending test to 86 with level=2 name=32
[0.031995] 43(name=32 level=2) received accrej from 61 with ds=-1
[0.032003] 43(name=32 level=2) sending test to 88 with level=2 name=32
[0.032006] 81(name=32 level=2) received test from 96 with level=2 name=32
[0.032006] 74(name=32 level=2) received test from 29 with level=2 name=32
[0.032009] 74(name=32 level=2) sending reject to q=29 with ds=-1
[0.032009] 28(name=32 level=2) received report from 46 with weight=100000
[0.032010] 67(name=32 level=2) received test from 79 with level=2 name=32
[0.032011] 70(name=32 level=2) received test from 63 with level=2 name=32
[0.032012] 81(name=32 level=2) sending reject to q=96 with ds=-1
[0.032015] 28(name=32 level=2) sending report to 5 with bestWt=100000
[0.032017] 67(name=32 level=2) sending reject to q=79 with ds=-1
[0.032017] 70(name=32 level=2) sending reject to q=63 with ds=-1
[0.032021] 68(name=32 level=2) received test from 45 with level=2 name=32
[0.032024] 27(name=32 level=2) received accrej from 59 with ds=-1
[0.032025] 99(name=32 level=2) received accrej from 71 with ds=-1
[0.032028] 2(name=32 level=2) received report from 22 with weight=100000
[0.032028] 68(name=32 level=2) sending reject to q=45 with ds=-1
[0.032030] 27(name=32 level=2) sending test to 62 with level=2 name=32
[0.032032] 99(name=32 level=2) sending test to 72 with level=2 name=32
[0.032034] 54(name=32 level=2) received test from 75 with level=2 name=32
[0.032034] 2(name=32 level=2) sending report to 0 with bestWt=100000
[0.032035] 90(name=32 level=2) received accrej from 62 with ds=-1
[0.032040] 97(name=32 level=2) received accrej from 66 with ds=-1
[0.032041] 54(name=32 level=2) sending reject to q=75 with ds=-1
[0.032042] 90(name=32 level=2) sending test to 64 with level=2 name=32
[0.032043] 0(name=32 level=2) received report from 5 with weight=100000
[0.032046] 97(name=32 level=2) sending test to 67 with level=2 name=32
[0.032047] 58(name=32 level=2) received test from 92 with level=2 name=32
[0.032050] 75(name=32 level=2) received accrej from 30 with ds=-1
[0.032053] 58(name=32 level=2) sending reject to q=92 with ds=-1
[0.032069] 6(name=32 level=2) received accrej from 69 with ds=-1
[0.032069] 69(name=32 level=2) received test from 10 with level=2 name=32
[0.032069] 49(name=32 level=2) received test from 90 with level=2 name=32
[0.032074] 49(name=32 level=2) sending reject to q=90 with ds=-1
[0.032075] 6(name=32 level=2) sending test to 72 with level=2 name=32
[0.032082] 62(name=32 level=2) received test from 90 with level=2 name=32
[0.032084] 6(name=32 level=2) received report from 43 with weight=100000
[0.032086] 77(name=32 level=2) received accrej from 33 with ds=-1
[0.032088] 62(name=32 level=2) sending reject to q=90 with ds=-1
[0.032090] 52(name=32 level=2) received test from 83 with level=2 name=32
[0.032090] 40(name=32 level=2) received test from 99 with level=2 name=32
[0.032091] 83(name=32 level=2) received accrej from 71 with ds=-1
[0.032092] 77(name=32 level=2) sending test to 36 with level=2 name=32
[0.032096] 75(name=32 level=2) sending test to 31 with level=2 name=32
[0.032096] 83(name=32 level=2) sending test to 73 with level=2 name=32
[0.032096] 40(name=32 level=2) sending reject to q=99 with ds=-1
[0.032097] 52(name=32 level=2) sending reject to q=83 with ds=-1
[0.032109] 52(name=32 level=2) received test from 27 with level=2 name=32
[0.032110] 72(name=32 level=2) received test from 6 with level=2 name=32
[0.032114] 52(name=32 level=2) sending reject to q=27 with ds=-1
[0.032115] 72(name=32 level=2) sending reject to q=6 with ds=-1
[0.032118] 33(name=32 level=2) received test from 19 with level=2 name=32
[0.032120] 92(name=32 level=2) received accrej from 59 with ds=-1
[0.032120] 76(name=32 level=2) received accrej from 67 with ds=-1
[0.032125] 33(name=32 level=2) sending reject to q=19 with ds=-1
[0.032126] 76(name=32 level=2) sending test to 74 with level=2 name=32
[0.032127] 92(name=32 level=2) sending test to 61 with level=2 name=32
[0.032127] 46(name=32 level=2) received test from 71 with level=2 name=32
[0.032133] 46(name=32 level=2) sending report to 28 with bestWt=100000
[0.032146] 59(name=32 level=2) received test from 6 with level=2 name=32
[0.032150] 59(name=32 level=2) sending reject to q=6 with ds=-1
[0.032154] 69(name=32 level=2) sending reject to q=10 with ds=-1
[0.032156] 50(name=32 level=2) received test from 48 with level=2 name=32
[0.032158] 22(name=32 level=2) received accrej from 67 with ds=-1
[0.032162] 50(name=32 level=2) sending reject to q=48 with ds=-1
[0.032163] 22(name=32 level=2) sending test to 72 with level=2 name=32
[0.032167] 98(name=32 level=2) received accrej from 71 with ds=-1
[0.032167] 99(name=32 level=2) received accrej from 72 with ds=-1
[0.032174] 98(name=32 level=2) sending test to 72 with level=2 name=32
[0.032174] 99(name=32 level=2) sending test to 78 with level=2 name=32
[0.032201] 64(name=32 level=2) received test from 75 with level=2 name=32
[0.032202] 86(name=32 level=2) received test from 63 with level=2 name=32
[0.032205] 84(name=32 level=2) received accrej from 49 with ds=-1
[0.032207] 86(name=32 level=2) sending reject to q=63 with ds=-1
[0.032208] 64(name=32 level=2) sending reject to q=75 with ds=-1
[0.032213] 84(name=32 level=2) sending test to 52 with level=2 name=32
[0.032219] 82(name=32 level=2) received test from 19 with level=2 name=32
[0.032225] 54(name=32 level=2) received test from 98 with level=2 name=32
[0.032225] 82(name=32 level=2) sending reject to q=19 with ds=-1
[0.032227] 44(name=32 level=2) received test from 77 with level=2 name=32
[0.032231] 54(name=32 level=2) sending reject to q=98 with ds=-1
[0.032233] 59(name=32 level=2) received test from 22 with level=2 name=32
[0.032234] 44(name=32 level=2) sending reject to q=77 with ds=-1
[0.032236] 58(name=32 level=2) received test from 27 with level=2 name=32
[0.032239] 58(name=32 level=2) sending reject to q=27 with ds=-1
[0.032239] 59(name=32 level=2) sending reject to q=22 with ds=-1
[0.032242] 45(name=32 level=2) received accrej from 57 with ds=-1
[0.032243] 94(name=32 level=2) received test from 81 with level=2 name=32
[0.032244] 67(name=32 level=2) received test from 6 with level=2 name=32
[0.032246] 75(name=32 level=2) received accrej from 31 with ds=-1
[0.032248] 45(name=32 level=2) sending test to 78 with level=2 name=32
[0.032249] 42(name=32 level=2) received test from 99 with level=2 name=32
[0.032249] 94(name=32 level=2) sending reject to q=81 with ds=-1
[0.032250] 67(name=32 level=2) sending reject to q=6 with ds=-1
[0.032251] 75(name=32 level=2) sending test to 36 with level=2 name=32
[0.032254] 42(name=32 level=2) sending reject to q=99 with ds=-1
[0.032257] 72(name=32 level=2) received test from 22 with level=2 name=32
[0.032260] 66(name=32 level=2) received test from 99 with level=2 name=32
[0.032263] 95(name=32 level=2) received accrej from 65 with ds=-1
[0.032263] 72(name=32 level=2) sending reject to q=22 with ds=-1
[0.032264] 19(name=32 level=2) received accrej from 49 with ds=-1
[0.032266] 97(name=32 level=2) received accrej from 67 with ds=-1
[0.032267] 83(name=32 level=2) received accrej from 73 with ds=-1
[0.032267] 66(name=32 level=2) sending reject to q=99 with ds=-1
[0.032268] 42(name=32 level=2) received test from 77 with level=2 name=32
[0.032269] 95(name=32 level=2) sending t[0.037436] 14(name=32 level=2) received terminate from 1
[0.032271] 19(name=32 level=2) sending test to 33 with level=2 name=32
[0.032273] 97(name=32 level=2) sending test to 70 with level=2 name=32
[0.032273] 83(name=32 level=2) sending test [0.028291] 30(name=32 level=2) received test from 93 with level=2 name=32
[0.032274] 42(name=32 level=2) sending reject to q=77 with ds=-1
[0.032275] 90(name=32 level=2) received accrej from 64 with ds=-1
[0.032282] 90(name=32 level=2) sending test to 65 with level=2 name=32
[0.032285] 6(name=32 level=2) received accrej from 72 with ds=-1
[0.032291] 6(name=32 level=2) sending test to 78 with level=2 name=32
[0.032293] 48(name=32 level=2) received accrej from 50 with ds=-1
[0.032297] 49(name=32 level=2) received test from 63 with level=2 name=32
[0.032298] 90(name=32 level=2) received test from 96 with level=2 name=32
[0.032298] 74(name=32 level=2) received test from 76 with level=2 name=32
[0.032299] 92(name=32 level=2) received accrej from 61 with ds=-1
[0.032301] 48(name=32 level=2) sending test to 58 with level=2 name=32
[0.032302] 90(name=32 level=2) sending reject to q=96 with ds=-1
[0.032302] 81(name=32 level=2) received accrej from 86 with ds=-1
[0.032302] 49(name=32 level=2) sending reject to q=63 with ds=-1
[0.032303] 74(name=32 level=2) sending reject to q=76 with ds=-1
[0.032307] 92(name=32 level=2) sending test to 62 with level=2 name=32
[0.032307] 27(name=32 level=2) received accrej from 62 with ds=-1
[0.032308] 99(name=32 level=2) received accrej from 78 with ds=-1
[0.032310] 81(name=32 level=2) sending test to 89 with level=2 name=32
[0.032313] 27(name=32 level=2) sending test to 66 with level=2 name=32
[0.032313] 99(name=32 level=2) sending test to 80 with level=2 name=32
[0.032316] 74(name=32 level=2) received test from 22 with level=2 name=32
[0.032320] 88(name=32 level=2) received test from 96 with level=2 name=32
[0.032321] 74(name=32 level=2) sending reject to q=22 with ds=-1
[0.032322] 77(name=32 level=2) received accrej from 36 with ds=-1
[0.032322] 27(name=32 level=2) received test from 95 with level=2 name=32
[0.032326] 88(name=32 level=2) sending reject to q=96 with ds=-1
[0.032326] 27(name=32 level=2) sending reject to q=95 with ds=-1
[0.032328] 77(name=32 level=2) sending test to 38 with level=2 name=32
[0.032333] 36(name=32 level=2) received test from 95 with level=2 name=32
[0.032335] 75(name=32 level=2) received accrej from 36 with ds=-1
[0.032339] 57(name=32 level=2) received test from 90 with level=2 name=32
[0.032340] 36(name=32 level=2) sending reject to q=95 with ds=-1
[0.032342] 75(name=32 level=2) sending test to 37 with level=2 name=32
[0.032347] 57(name=32 level=2) sending reject to q=90 with ds=-1
[0.032347] 89(name=32 level=2) received accrej from 46 with ds=-1
[0.032353] 89(name=32 level=2) sending test to 47 with level=2 name=32
[0.032360] 76(name=32 level=2) received accrej from 74 with ds=-1
[0.032366] 76(name=32 level=2) sending test to 75 with level=2 name=32
[0.032367] 61(name=32 level=2) received test from 25 with level=2 name=32
[0.032369] 58(name=32 level=2) received test from 48 with level=2 name=32
[0.032369] 67(name=32 level=2) received test from 97 with level=2 name=32
[0.032369] 98(name=32 level=2) received accrej from 72 with ds=-1
[0.032373] 61(name=32 level=2) sending reject to q=25 with ds=-1
[0.032374] 58(name=32 level=2) sending reject to q=48 with ds=-1
[0.032375] 67(name=32 level=2) sending reject to q=97 with ds=-1
[0.032376] 98(name=32 level=2) sending test to 73 with level=2 name=32
[0.032379] 71(name=32 level=2) received test from 89 with level=2 name=32
[0.032384] 61(name=32 level=2) received test from 10 with level=2 name=32
[0.032387] 58(name=32 level=2) received test from 19 with level=2 name=32
[0.032389] 61(name=32 level=2) sending reject to q=10 with ds=-1
[0.032389] 59(name=32 level=2) received test from 76 with level=2 name=32
[0.032392] 94(name=32 level=2) received test from 6 with level=2 name=32
[0.032393] 58(name=32 level=2) sending reject to q=19 with ds=-1
[0.032393] 84(name=32 level=2) received accrej from 52 with ds=-1
[0.032397] 59(name=32 level=2) sending reject to q=76 with ds=-1
[0.032397] 22(name=32 level=2) received accrej from 72 with ds=-1
[0.032398] 25(name=32 level=2) received accrej from 61 with ds=-1
[0.032399] 94(name=32 level=2) sending reject to q=6 with ds=-1
[0.032400] 84(name=32 level=2) sending test to 54 with level=2 name=32
[0.032403] 22(name=32 level=2) sending test to 74 with level=2 name=32
[0.032404] 25(name=32 level=2) sending test to 82 with level=2 name=32
[0.032423] 82(name=32 level=2) received test from 29 with level=2 name=32
[0.032427] 70(name=32 level=2) received test from 75 with level=2 name=32
[0.032429] 82(name=32 level=2) sending reject to q=29 with ds=-1
[0.032433] 99(name=32 level=2) received accrej from 80 with ds=-1
[0.032435] 71(name=32 level=2) sending reject to q=89 with ds=-1
[0.032435] 70(name=32 level=2) sending reject to q=75 with ds=-1
[0.032438] 99(name=32 level=2) sending test to 77 with level=2 name=32
[0.032442] 43(name=32 level=2) received accrej from 88 with ds=-1
[0.032449] 43(name=32 level=2) sending test to 68 with level=2 name=32
[0.032452] 69(name=32 level=2) received test from 87 with level=2 name=32
[0.032453] 95(name=32 level=2) received accrej from 69 with ds=-1
[0.032455] 97(name=32 level=2) received test from 81 with level=2 name=32
[0.032455] 81(name=32 level=2) received accrej from 89 with ds=-1
[0.032459] 69(name=32 level=2) sending reject to q=87 with ds=-1
[0.032460] 75(name=32 level=2) received accrej from 37 with ds=-1
[0.032461] 95(name=32 level=2) sending test to 70 with level=2 name=32
[0.032462] 97(name=32 level=2) sending reject to q=81 with ds=-1
[0.032462] 81(name=32 level=2) sending test to 97 with level=2 name=32
[0.032464] 92(name=32 level=2) received accrej from 62 with ds=-1
[0.032466] 75(name=32 level=2) sending test to 39 with level=2 name=32
[0.032467] 49(name=32 level=2) received test from 92 with level=2 name=32
[0.032468] 56(name=32 level=2) received test from 83 with level=2 name=32
[0.032471] 92(name=32 level=2) sending test to 63 with level=2 name=32
[0.032471] 97(name=32 level=2) received accrej from 70 with ds=-1
[0.032472] 76(name=32 level=2) received accrej from 75 with ds=-1
[0.032473] 49(name=32 level=2) sending reject to q=92 with ds=-1
[0.032473] 66(name=32 level=2) received test from 84 with level=2 name=32
[0.032476] 45(name=32 level=2) received accrej from 78 with ds=-1
[0.032477] 97(name=32 level=2) sending test to 74 with level=2 name=32
[0.032479] 66(name=32 level=2) sending reject to q=84 with ds=-1
[0.032481] 19(name=32 level=2) received accrej from 33 with ds=-1
[0.032483] 45(name=32 level=2) sending test to 67 with level=2 name=32
[0.032483] 76(name=32 level=2) sending test to 89 with level=2 name=32
[0.032488] 19(name=32 level=2) sending test to 52 with level=2 name=32
[0.032489] 97(name=32 level=2) received test from 96 with level=2 name=32
[0.032489] 25(name=32 level=2) received accrej from 82 with ds=-1
[0.032490] 92(name=32 level=2) received test from 63 with level=2 name=32
[0.032491] 6(name=32 level=2) received accrej from 78 with ds=-1
[0.032493] 97(name=32 level=2) sending reject to q=96 with ds=-1
[0.032495] 92(name=32 level=2) sending report to 70 with bestWt=100000
[0.032495] 45(name=32 level=2) received test from 83 with level=2 name=32
[0.032496] 25(name=32 level=2) sending report to 0 with bestWt=100000
[0.032497] 6(name=32 level=2) sending test to 94 with level=2 name=32
[0.032498] 45(name=32 level=2) sending reject to q=83 with ds=-1
[0.032499] 48(name=32 level=2) received accrej from 58 with ds=-1
[0.032503] 92(name=32 level=2) received test from 96 with level=2 name=32
[0.032506] 48(name=32 level=2) sending test to 59 with level=2 name=32
[0.032509] 89(name=32 level=2) received accrej from 47 with ds=-1
[0.032510] 92(name=32 level=2) sending reject to q=96 with ds=-1
[0.032515] 89(name=32 level=2) sending test to 48 with level=2 name=32
[0.032518] 73(name=32 level=2) received test from 98 with level=2 name=32
[0.032519] 83(name=32 level=2) received accrej from 74 with ds=-1
[0.032525] 73(name=32 level=2) sending reject to q=98 with ds=-1
[0.032526] 83(name=32 level=2) sending test to 80 with level=2 name=32
[0.032527] 67(name=32 level=2) received test from 45 with level=2 name=32
[0.032533] 67(name=32 level=2) sending reject to q=45 with ds=-1
[0.032534] 37(name=32 level=2) received test from 75 with level=2 name=32
[0.032542] 54(name=32 level=2) received test from 89 with level=2 name=32
[0.032542] 37(name=32 level=2) sending reject to q=75 with ds=-1
[0.032549] 54(name=32 level=2) sending reject to q=89 with ds=-1
[0.032550] 75(name=32 level=2) received accrej from 39 with ds=-1
[0.032553] 56(name=32 level=2) sending reject to q=83 with ds=-1
[0.032555] 75(name=32 level=2) sending test to 40 with level=2 name=32
[0.032555] 0(name=32 level=2) received report from 63 with weight=100000
[0.032573] 99(name=32 level=2) received accrej from 77 with ds=-1
[0.032580] 99(name=32 level=2) sending test to 86 with level=2 name=32
[0.032582] 61(name=32 level=2) received test from 76 with level=2 name=32
[0.032588] 62(name=32 level=2) received test from 92 with level=2 name=32
[0.032589] 61(name=32 level=2) sending reject to q=76 with ds=-1
[0.032593] 62(name=32 level=2) sending reject to q=92 with ds=-1
[0.032593] 84(name=32 level=2) received accrej from 54 with ds=-1
[0.032600] 84(name=32 level=2) sending test to 56 with level=2 name=32
[0.032603] 43(name=32 level=2) received accrej from 68 with ds=-1
[0.032605] 56(name=32 level=2) received test from 98 with level=2 name=32
[0.032610] 43(name=32 level=2) sending test to 93 with level=2 name=32
[0.032627] 22(name=32 level=2) received accrej from 74 with ds=-1
[0.032629] 86(name=32 level=2) received test from 45 with level=2 name=32
[0.032632] 46(name=32 level=2) received test from 77 with level=2 name=32
[0.032635] 86(name=32 level=2) sending reject to q=45 with ds=-1
[0.032635] 22(name=32 level=2) sending test to 78 with level=2 name=32
[0.032642] 90(name=32 level=2) received accrej from 65 with ds=-1
[0.032645] 75(name=32 level=2) received accrej from 40 with ds=-1
[0.032646] 81(name=32 level=2) received accrej from 97 with ds=-1
[0.032648] 90(name=32 level=2) sending test to 68 with level=2 name=32
[0.032650] 75(name=32 level=2) sending test to 42 with level=2 name=32
[0.032652] 81(name=32 level=2) sending test to 98 with level=2 name=32
[0.032653] 46(name=32 level=2) sending reject to q=77 with ds=-1
[0.032658] 98(name=32 level=2) received accrej from 73 with ds=-1
[0.032661] 0(name=32 level=2) received report from 96 with weight=100000
[0.032664] 98(name=32 level=2) sending test to 76 with level=2 name=32
[0.032666] 27(name=32 level=2) received accrej from 66 with ds=-1
[0.032669] 70(name=32 level=2) received report from 92 with weight=100000
[0.032674] 27(name=32 level=2) sending test to 49 with level=2 name=32
[0.032675] 66(name=32 level=2) received test from 89 with level=2 name=32
[0.032676] 70(name=32 level=2) sending report to 98 with bestWt=100000
[0.032681] 66(name=32 level=2) sending reject to q=89 with ds=-1
[0.032684] 56(name=32 level=2) sending reject to q=98 with ds=-1
[0.032688] 82(name=32 level=2) received test from 27 with level=2 name=32
[0.032689] 52(name=32 level=2) received test from 84 with level=2 name=32
[0.032694] 82(name=32 level=2) sending reject to q=27 with ds=-1
[0.032694] 19(name=32 level=2) received accrej from 52 with ds=-1
[0.032695] 52(name=32 level=2) sending reject to q=84 with ds=-1
[0.032697] 95(name=32 level=2) received accrej from 70 with ds=-1
[0.032702] 19(name=32 level=2) sending test to 62 with level=2 name=32
[0.032704] 95(name=32 level=2) sending test to 78 with level=2 name=32
[0.032707] 48(name=32 level=2) received accrej from 59 with ds=-1
[0.032707] 77(name=32 level=2) received test from 43 with level=2 name=32
[0.032708] 88(name=32 level=2) received test from 29 with level=2 name=32
[0.032713] 58(name=32 level=2) received test from 83 with level=2 name=32
[0.032713] 6(name=32 level=2) received accrej from 94 with ds=-1
[0.032714] 77(name=32 level=2) sending reject to q=43 with ds=-1
[0.032714] 88(name=32 level=2) sending reject to q=29 with ds=-1
[0.032715] 48(name=32 level=2) sending test to 68 with level=2 name=32
[0.032718] 99(name=32 level=2) received accrej from 86 with ds=-1
[0.032719] 58(name=32 level=2) sending reject to q=83 with ds=-1
[0.032720] 6(name=32 level=2) sending report to 1 with bestWt=100000
[0.032723] 89(name=32 level=2) received accrej from 48 with ds=-1
[0.032723] 99(name=32 level=2) sending test to 88 with level=2 name=32
[0.032728] 49(name=32 level=2) received test from 98 with level=2 name=32
[0.032729] 83(name=32 level=2) received accrej from 80 with ds=-1
[0.032731] 89(name=32 level=2) sending test to 49 with level=2 name=32
[0.032731] 37(name=32 level=2) received test from 48 with level=2 name=32
[0.032732] 49(name=32 level=2) sending reject to q=98 with ds=-1
[0.032735] 76(name=32 level=2) received accrej from 89 with ds=-1
[0.032736] 83(name=32 level=2) sending test to 75 with level=2 name=32
[0.032738] 37(name=32 level=2) sending reject to q=48 with ds=-1
[0.032741] 43(name=32 level=2) received accrej from 93 with ds=-1
[0.032744] 76(name=32 level=2) sending test to 93 with level=2 name=32
[0.032746] 43(name=32 level=2) sending test to 77 with level=2 name=32
[0.032752] 79(name=32 level=2) received test from 89 with level=2 name=32
[0.032760] 79(name=32 level=2) sending reject to q=89 with ds=-1
[0.032763] 64(name=32 level=2) received test from 55 with level=2 name=32
[0.032770] 64(name=32 level=2) sending reject to q=55 with ds=-1
[0.032782] 65(name=32 level=2) received test from 76 with level=2 name=32
[0.032788] 65(name=32 level=2) sending reject to q=76 with ds=-1
[0.032799] 75(name=32 level=2) received accrej from 42 with ds=-1
[0.032799] 86(name=32 level=2) received test from 19 with level=2 name=32
[0.032805] 75(name=32 level=2) sending test to 45 with level=2 name=32
[0.032805] 86(name=32 level=2) sending reject to q=19 with ds=-1
[0.032811] 91(name=32 level=2) received test from 84 with level=2 name=32
[0.032813] 69(name=32 level=2) received test from 29 with level=2 name=32
[0.032816] 84(name=32 level=2) received test from 75 with level=2 name=32
[0.032819] 91(name=32 level=2) sending reject to q=84 with ds=-1
[0.032823] 54(name=32 level=2) received test from 84 with level=2 name=32
[0.032823] 84(name=32 level=2) sending reject to q=75 with ds=-1
[0.032829] 54(name=32 level=2) sending reject to q=84 with ds=-1
[0.032832] 84(name=32 level=2) received accrej from 56 with ds=-1
[0.032832] 45(name=32 level=2) received accrej from 67 with ds=-1
[0.032837] 84(name=32 level=2) sending test to 61 with level=2 name=32
[0.032838] 45(name=32 level=2) sending test to 80 with level=2 name=32
[0.032841] 98(name=32 level=2) received accrej from 76 with ds=-1
[0.032848] 98(name=32 level=2) sending test to 86 with level=2 name=32
[0.032849] 81(name=32 level=2) received accrej from 98 with ds=-1
[0.032851] 99(name=32 level=2) received accrej from 88 with ds=-1
[0.032855] 81(name=32 level=2) sending test to 99 with level=2 name=32
[0.032855] 43(name=32 level=2) received accrej from 77 with ds=-1
[0.032858] 99(name=32 level=2) sending test to 90 with level=2 name=32
[0.032860] 43(name=32 level=2) sending test to 86 with level=2 name=32
[0.032860] 22(name=32 level=2) received accrej from 78 with ds=-1
[0.032865] 46(name=32 level=2) received test from 99 with level=2 name=32
[0.032867] 48(name=32 level=2) received accrej from 68 with ds=-1
[0.032869] 22(name=32 level=2) sending test to 88 with level=2 name=32
[0.032869] 46(name=32 level=2) sending reject to q=99 with ds=-1
[0.032870] 58(name=32 level=2) received test from 55 with level=2 name=32
[0.032870] 57(name=32 level=2) received test from 75 with level=2 name=32
[0.032871] 38(name=32 level=2) received test from 95 with level=2 name=32
[0.032872] 88(name=32 level=2) received test from 22 with level=2 name=32
[0.032873] 48(name=32 level=2) sending test to 61 with level=2 name=32
[0.032876] 58(name=32 level=2) sending reject to q=55 with ds=-1
[0.032876] 57(name=32 level=2) sending reject to q=75 with ds=-1
[0.032877] 0(name=32 level=2) received report from 29 with weight=100000
[0.032877] 88(name=32 level=2) sending reject to q=22 with ds=-1
[0.032878] 38(name=32 level=2) sending reject to q=95 with ds=-1
[0.032883] 49(name=32 level=2) received test from 27 with level=2 name=32
[0.032889] 69(name=32 level=2) sending reject to q=29 with ds=-1
[0.032890] 49(name=32 level=2) sending reject to q=27 with ds=-1
[0.032896] 90(name=32 level=2) received accrej from 68 with ds=-1
[0.032897] 68(name=32 level=2) received test from 90 with level=2 name=32
[0.032901] 49(name=32 level=2) received test from 6 with level=2 name=32
[0.032902] 90(name=32 level=2) sending test to 70 with level=2 name=32
[0.032904] 68(name=32 level=2) sending reject to q=90 with ds=-1
[0.032905] 49(name=32 level=2) sending reject to q=6 with ds=-1
[0.032905] 95(name=32 level=2) received accrej from 78 with ds=-1
[0.032913] 95(name=32 level=2) sending test to 77 with level=2 name=32
[0.032914] 68(name=32 level=2) received test from 48 with level=2 name=32
[0.032917] 68(name=32 level=2) sending reject to q=48 with ds=-1
[0.032919] 83(name=32 level=2) received accrej from 75 with ds=-1
[0.032922] 70(name=32 level=2) received test from 90 with level=2 name=32
[0.032926] 83(name=32 level=2) sending test to 88 with level=2 name=32
[0.032927] 27(name=32 level=2) received accrej from 49 with ds=-1
[0.032929] 70(name=32 level=2) sending reject to q=90 with ds=-1
[0.032934] 27(name=32 level=2) sending test to 78 with level=2 name=32
[0.032943] 88(name=32 level=2) received test from 19 with level=2 name=32
[0.032945] 77(name=32 level=2) received accrej from 38 with ds=-1
[0.032946] 88(name=32 level=2) sending reject to q=19 with ds=-1
[0.032950] 89(name=32 level=2) received accrej from 49 with ds=-1
[0.032951] 77(name=32 level=2) sending test to 39 with level=2 name=32
[0.032956] 89(name=32 level=2) sending test to 51 with level=2 name=32
[0.032958] 80(name=32 level=2) received test from 87 with level=2 name=32
[0.032962] 59(name=32 level=2) received test from 63 with level=2 name=32
[0.032964] 80(name=32 level=2) sending reject to q=87 with ds=-1
[0.032965] 76(name=32 level=2) received accrej from 93 with ds=-1
[0.032969] 59(name=32 level=2) sending reject to q=63 with ds=-1
[0.032973] 76(name=32 level=2) sending test to 99 with level=2 name=32
[0.032975] 19(name=32 level=2) received accrej from 62 with ds=-1
[0.032977] 43(name=32 level=2) received accrej from 86 with ds=-1
[0.032979] 97(name=32 level=2) received accrej from 74 with ds=-1
[0.032981] 19(name=32 level=2) sending test to 42 with level=2 name=32
[0.032984] 43(name=32 level=2) sending test to 95 with level=2 name=32
[0.032985] 97(name=32 level=2) sending test to 79 with level=2 name=32
[0.032993] 73(name=32 level=2) received test from 83 with level=2 name=32
[0.032993] 99(name=32 level=2) received accrej from 90 with ds=-1
[0.032995] 97(name=32 level=2) received test from 79 with level=2 name=32
[0.032996] 73(name=32 level=2) sending reject to q=83 with ds=-1
[0.032998] 62(name=32 level=2) received test from 83 with level=2 name=32
[0.033001] 99(name=32 level=2) sending test to 91 with level=2 name=32
[0.033003] 97(name=32 level=2) sending report to 1 with bestWt=100000
[0.033003] 62(name=32 level=2) sending reject to q=83 with ds=-1
[0.033004] 67(name=32 level=2) received test from 63 with level=2 name=32
[0.033008] 67(name=32 level=2) sending reject to q=63 with ds=-1
[0.033011] 35(name=32 level=2) received test from 99 with level=2 name=32
[0.033014] 64(name=32 level=2) received test from 83 with level=2 name=32
[0.033015] 48(name=32 level=2) received accrej from 61 with ds=-1
[0.033017] 35(name=32 level=2) sending reject to q=99 with ds=-1
[0.033021] 48(name=32 level=2) sending test to 65 with level=2 name=32
[0.033022] 67(name=32 level=2) received test from 22 with level=2 name=32
[0.033022] 64(name=32 level=2) sending reject to q=83 with ds=-1
